4.26 -0.437115 -0.423363 -0.880981
4.27 -0.4281 -0.414506 -0.88517
4.28 -0.419041 -0.405649 -0.889271
4.29 -0.409941 -0.396792 -0.893283
4.3 -0.400799 -0.387935 -0.897206
4.31 -0.391618 -0.379078 -0.901042
4.32 -0.382397 -0.370221 -0.904788
4.33 -0.373138 -0.361364 -0.908446
4.34 -0.363842 -0.352507 -0.912015
4.35 -0.354509 -0.34365 -0.915496
4.36 -0.345141 -0.334793 -0.918888
4.37 -0.335738 -0.325936 -0.922192
4.38 -0.326302 -0.317079 -0.925407
4.39 -0.316833 -0.308222 -0.928534
4.4 -0.307333 -0.299365 -0.931571
4.41 -0.297802 -0.290508 -0.934521
4.42 -0.288241 -0.281651 -0.937382
4.43 -0.278651 -0.272794 -0.940154
4.44 -0.269033 -0.263938 -0.942838
4.45 -0.259389 -0.255081 -0.945433
4.46 -0.249718 -0.246224 -0.947939
4.47 -0.240022 -0.237367 -0.950357
4.48 -0.230303 -0.22851 -0.952686
4.49 -0.22056 -0.219653 -0.954927
4.5 -0.210796 -0.210796 -0.95708
4.51 -0.20101 -0.200907 -0.959138
4.52 -0.191204 -0.191017 -0.961098
4.53 -0.181379 -0.181128 -0.962958
4.54 -0.171536 -0.171239 -0.96472
4.55 -0.161676 -0.16135 -0.966383
4.56 -0.1518 -0.151461 -0.967947
4.57 -0.141908 -0.141572 -0.969412
4.58 -0.132003 -0.131683 -0.970779
4.59 -0.122084 -0.121793 -0.972046
4.6 -0.112153 -0.111904 -0.973215
4.61 -0.10221 -0.102015 -0.974284
4.62 -0.0922576 -0.0921259 -0.975255
4.63 -0.0822958 -0.0822367 -0.976127
4.64 -0.0723258 -0.0723476 -0.9769
4.65 -0.0623485 -0.0624584 -0.977574
4.66 -0.052365 -0.0525692 -0.978149
4.67 -0.0423763 -0.0426801 -0.978625
4.68 -0.0323833 -0.0327909 -0.979002
4.69 -0.0223871 -0.0229018 -0.979281
4.7 -0.0123887 -0.0130126 -0.97946
4.71 -0.00238898 -0.00312345 -0.979541
4.72 0.00761095 0.00676571 -0.979523
4.73 0.0176101 0.0166549 -0.979406
4.74 0.0276075 0.026544 -0.97919
4.75 0.0376022 0.0364332 -0.978875
4.76 0.047593 0.0463224 -0.978461
4.77 0.0575792 0.0562115 -0.977948
4.78 0.0675595 0.0661007 -0.977337
4.79 0.0775331 0.0759898 -0.976626
4.8 0.087499 0.085879 -0.975817
4.81 0.0974561 0.0957682 -0.974909
4.82 0.107403 0.105657 -0.973902
4.83 0.11734 0.115546 -0.972796
4.84 0.127265 0.125436 -0.971591
4.85 0.137177 0.135325 -0.970287
4.86 0.147076 0.145214 -0.968884
4.87 0.156959 0.155103 -0.967383
4.88 0.166827 0.164992 -0.965782
4.89 0.176679 0.174881 -0.964083
4.9 0.186512 0.184771 -0.962285
4.91 0.196327 0.19466 -0.960387
4.92 0.206123 0.204549 -0.958391
4.93 0.215898 0.214438 -0.956296
4.94 0.225651 0.224327 -0.954103
4.95 0.235381 0.234216 -0.95181
4.96 0.245089 0.244106 -0.949418
4.97 0.254771 0.253995 -0.946928
4.98 0.264428 0.263884 -0.944338
4.99 0.274059 0.273773 -0.94165
5 0.283662 0.283662 -0.938863
5.01 0.293237 0.292162 -0.935984
5.02 0.302783 0.300662 -0.93302
5.03 0.312298 0.309163 -0.929971
5.04 0.321782 0.317663 -0.926836
5.05 0.331234 0.326163 -0.923617
5.06 0.340653 0.334663 -0.920313
5.07 0.350037 0.343163 -0.916924
5.08 0.359387 0.351663 -0.91345
5.09 0.368701 0.360164 -0.909891
5.1 0.377978 0.368664 -0.906247
5.11 0.387217 0.377164 -0.902518
5.12 0.396417 0.385664 -0.898703
5.13 0.405578 0.394164 -0.894804
