2.27 -0.643608 -0.64356 -0.765422 0.76222
2.28 -0.65123 -0.651182 -0.758995 0.755746
2.29 -0.658786 -0.65874 -0.752491 0.749196
2.3 -0.666276 -0.666232 -0.74591 0.742571
2.31 -0.6737 -0.673658 -0.739251 0.735872
2.32 -0.681056 -0.681017 -0.732516 0.729098
2.33 -0.688344 -0.688308 -0.725702 0.722252
2.34 -0.695563 -0.695531 -0.718812 0.715333
2.35 -0.702713 -0.702684 -0.711844 0.708341
2.36 -0.709793 -0.709767 -0.704799 0.701279
2.37 -0.716801 -0.71678 -0.697677 0.694146
2.38 -0.723738 -0.72372 -0.690477 0.686944
2.39 -0.730602 -0.730589 -0.6832 0.679672
2.4 -0.737394 -0.737384 -0.675846 0.672332
2.41 -0.744111 -0.744106 -0.668415 0.664925
2.42 -0.750755 -0.750752 -0.660906 0.65745
2.43 -0.757323 -0.757323 -0.65332 0.64991
2.44 -0.763815 -0.763818 -0.645657 0.642304
2.45 -0.770231 -0.770236 -0.637916 0.634634
2.46 -0.77657 -0.776576 -0.630099 0.6269
2.47 -0.782832 -0.782838 -0.622204 0.619103
2.48 -0.789015 -0.78902 -0.614231 0.611243
2.49 -0.795119 -0.795122 -0.606181 0.603322
2.5 -0.801144 -0.801144 -0.598055 0.595341
2.51 -0.807088 -0.807083 -0.589869 0.5873
2.52 -0.812952 -0.812941 -0.581645 0.5792
2.53 -0.818735 -0.818716 -0.573383 0.571041
2.54 -0.824435 -0.824408 -0.565081 0.562826
2.55 -0.830054 -0.830018 -0.55674 0.554553
2.56 -0.835589 -0.835543 -0.54836 0.546225
2.57 -0.84104 -0.840985 -0.539942 0.537843
2.58 -0.846408 -0.846342 -0.531484 0.529406
2.59 -0.851691 -0.851614 -0.522988 0.520916
2.6 -0.856889 -0.856801 -0.514453 0.512374
2.61 -0.862001 -0.861903 -0.505878 0.50378
2.62 -0.867027 -0.866919 -0.497265 0.495136
2.63 -0.871966 -0.871848 -0.488613 0.486442
2.64 -0.876818 -0.876691 -0.479922 0.4777
2.65 -0.881582 -0.881447 -0.471192 0.468909
2.66 -0.886258 -0.886115 -0.462423 0.460071
2.67 -0.890846 -0.890695 -0.453615 0.451187
2.68 -0.895344 -0.895187 -0.444769 0.442257
2.69 -0.899753 -0.89959 -0.435883 0.433283
2.7 -0.904072 -0.903904 -0.426959 0.424266
2.71 -0.908301 -0.908129 -0.417995 0.415206
2.72 -0.912438 -0.912264 -0.408993 0.406104
2.73 -0.916485 -0.916309 -0.399951 0.396961
2.74 -0.92044 -0.920263 -0.390871 0.387778
2.75 -0.924302 -0.924126 -0.381752 0.378556
2.76 -0.928073 -0.927898 -0.372594 0.369295
2.77 -0.93175 -0.931578 -0.363397 0.359998
2.78 -0.935335 -0.935166 -0.354161 0.350664
2.79 -0.938825 -0.938661 -0.344886 0.341295
2.8 -0.942222 -0.942063 -0.335572 0.331891
2.81 -0.945525 -0.945372 -0.32622 0.322454
2.82 -0.948733 -0.948588 -0.316828 0.312984
2.83 -0.951847 -0.951709 -0.307398 0.303483
2.84 -0.954865 -0.954735 -0.297928 0.29395
2.85 -0.957787 -0.957667 -0.28842 0.284388
2.86 -0.960614 -0.960504 -0.278873 0.274797
2.87 -0.963345 -0.963245 -0.269286 0.265178
2.88 -0.965979 -0.965889 -0.259661 0.255533
2.89 -0.968517 -0.968438 -0.249997 0.245861
2.9 -0.970958 -0.970889 -0.240294 0.236164
2.91 -0.973302 -0.973243 -0.230552 0.226444
2.92 -0.975549 -0.9755 -0.220772 0.2167
2.93 -0.977698 -0.977659 -0.210952 0.206934
2.94 -0.979749 -0.979719 -0.201093 0.197147
2.95 -0.981702 -0.98168 -0.191196 0.18734
2.96 -0.983557 -0.983543 -0.181259 0.177514
2.97 -0.985314 -0.985306 -0.171284 0.167669
2.98 -0.986972 -0.986968 -0.161269 0.157808
2.99 -0.988532 -0.988531 -0.151216 0.14793
3 -0.989992 -0.989992 -0.141124 0.138038
3.01 -0.991354 -0.991353 -0.131018 0.128131
3.02 -0.992617 -0.992613 -0.120923 0.118211
3.03 -0.99378 -0.993772 -0.110839 0.108279
3.04 -0.994844 -0.99483 -0.100766 0.0983358
3.05 -0.995808 -0.995787 -0.0907038 0.0883826
3.06 -0.996673 -0.996644 -0.0806528 0.0784204
3.07 -0.997438 -0.9974 -0.0706129 0.06845
3.08 -0.998104 -0.998056 -0.060584 0.0584727
3.09 -0.998669 -0.998612 -0.0505661 0.0484893
3.1 -0.999135 -0.999067 -0.0405592 0.0385008
3.11 -0.999501 -0.999423 -0.0305634 0.0285082
3.12 -0.999767 -0.999679 -0.0205786 0.0185127
3.13 -0.999933 -0.999835 -0.0106048 0.008515
3.14 -0.999999 -0.999891 -0.000642071 -0.00148371
3.15 -0.999965 -0.999848 0.00930965 -0.0114825
3.16 -0.999831 -0.999705 0.0192503 -0.0214803
3.17 -0.999597 -0.999463 0.02918 -0.0314762
3.18 -0.999263 -0.999121 0.0390986 -0.0414693
3.19 -0.998829 -0.998681 0.0490063 -0.0514583
3.2 -0.998295 -0.998141 0.0589028 -0.0614425
3.21 -0.997661 -0.997503 0.0687884 -0.0714208
3.22 -0.996928 -0.996765 0.0786629 -0.0813923
3.23 -0.996095 -0.995929 0.0885264 -0.0913558
3.24 -0.995162 -0.994995 0.0983789 -0.101311
3.25 -0.99413 -0.993962 0.10822 -0.111255
3.26 -0.992998 -0.992831 0.118051 -0.121189
3.27 -0.991767 -0.991601 0.12787 -0.131112
3.28 -0.990437 -0.990273 0.137679 -0.141021
3.29 -0.989008 -0.988847 0.147476 -0.150917
3.3 -0.98748 -0.987324 0.157262 -0.160798
3.31 -0.985853 -0.985702 0.167037 -0.170663
3.32 -0.984128 -0.983983 0.176802 -0.180511
3.33 -0.982304 -0.982166 0.186555 -0.190342
3.34 -0.980382 -0.980252 0.196297 -0.200154
3.35 -0.978362 -0.97824 0.206028 -0.209947
3.36 -0.976244 -0.976131 0.215748 -0.219719
3.37 -0.974028 -0.973925 0.225458 -0.229469
3.38 -0.971715 -0.971622 0.235156 -0.239197
3.39 -0.969305 -0.969222 0.244843 -0.248901
3.4 -0.966798 -0.966725 0.254519 -0.258581
3.41 -0.964194 -0.964132 0.264184 -0.268236
3.42 -0.961494 -0.961442 0.273838 -0.277864
3.43 -0.958698 -0.958655 0.283481 -0.287464
3.44 -0.955806 -0.955772 0.293113 -0.297036
3.45 -0.952818 -0.952793 0.302733 -0.306579
3.46 -0.949735 -0.949718 0.312343 -0.316092
3.47 -0.946557 -0.946546 0.321942 -0.325573
3.48 -0.943285 -0.943279 0.33153 -0.335022
3.49 -0.939918 -0.939916 0.341107 -0.344439
3.5 -0.936457 -0.936457 0.350672 -0.35382
3.51 -0.932902 -0.932902 0.360204 -0.363167
3.52 -0.929254 -0.929253 0.369677 -0.372478
3.53 -0.925513 -0.925509 0.379093 -0.381752
3.54 -0.92168 -0.921671 0.388452 -0.390988
3.55 -0.917755 -0.91774 0.397752 -0.400185
3.56 -0.913737 -0.913716 0.406995 -0.409343
3.57 -0.909629 -0.9096 0.41618 -0.418459
3.58 -0.905429 -0.905393 0.425307 -0.427534
3.59 -0.901139 -0.901094 0.434377 -0.436567
3.6 -0.896758 -0.896706 0.443389 -0.445556
3.61 -0.892288 -0.892227 0.452343 -0.454501
3.62 -0.887729 -0.887659 0.461239 -0.4634
3.63 -0.883081 -0.883002 0.470078 -0.472253
3.64 -0.878345 -0.878258 0.478859 -0.48106
3.65 -0.873521 -0.873425 0.487582 -0.489818
3.66 -0.868609 -0.868506 0.496247 -0.498528
3.67 -0.863611 -0.863501 0.504855 -0.507188
3.68 -0.858526 -0.858409 0.513405 -0.515798
3.69 -0.853356 -0.853233 0.521898 -0.524356
3.7 -0.8481 -0.847971 0.530332 -0.532862
3.71 -0.842759 -0.842626 0.538709 -0.541315
3.72 -0.837334 -0.837197 0.547028 -0.549714
3.73 -0.831826 -0.831686 0.55529 -0.558059
3.74 -0.826234 -0.826092 0.563493 -0.566348
3.75 -0.820559 -0.820416 0.571639 -0.57458
3.76 -0.814803 -0.814659 0.579727 -0.582756
3.77 -0.808965 -0.808822 0.587758 -0.590873
3.78 -0.803046 -0.802904 0.595731 -0.598932
3.79 -0.797047 -0.796907 0.603646 -0.606931
3.8 -0.790968 -0.790832 0.611503 -0.61487
3.81 -0.78481 -0.784677 0.619303 -0.622748
3.82 -0.778573 -0.778446 0.627045 -0.630563
3.83 -0.772259 -0.772137 0.634729 -0.638316
3.84 -0.765867 -0.765751 0.642355 -0.646006
3.85 -0.759399 -0.75929 0.649924 -0.653631
3.86 -0.752855 -0.752753 0.657435 -0.661191
3.87 -0.746236 -0.746141 0.664888 -0.668686
3.88 -0.739542 -0.739455 0.672284 -0.676114
3.89 -0.732774 -0.732696 0.679622 -0.683475
3.9 -0.725932 -0.725863 0.686902 -0.690768
3.91 -0.719018 -0.718958 0.694124 -0.697992
3.92 -0.712033 -0.711981 0.701289 -0.705146
3.93 -0.704976 -0.704932 0.708396 -0.712231
3.94 -0.697848 -0.697813 0.715445 -0.719245
3.95 -0.690651 -0.690624 0.722436 -0.726187
3.96 -0.683385 -0.683365 0.72937 -0.733057
3.97 -0.67605 -0.676037 0.736246 -0.739854
3.98 -0.668648 -0.66864 0.743064 -0.746578
3.99 -0.661179 -0.661175 0.749825 -0.753227
4 -0.653644 -0.653644 0.756528 -0.759801
4.01 -0.646043 -0.646045 0.763156 -0.766299
4.02 -0.638378 -0.638381 0.769695 -0.772722
4.03 -0.630649 -0.630652 0.776143 -0.779067
4.04 -0.622857 -0.622858 0.7825 -0.785334
4.05 -0.615002 -0.615002 0.788767 -0.791524
4.06 -0.607087 -0.607083 0.794944 -0.797634
4.07 -0.59911 -0.599103 0.80103 -0.803665
4.08 -0.591073 -0.591063 0.807025 -0.809616
4.09 -0.582978 -0.582963 0.812931 -0.815486
4.1 -0.574824 -0.574805 0.818746 -0.821275
4.11 -0.566613 -0.566588 0.82447 -0.826982
4.12 -0.558345 -0.558316 0.830104 -0.832607
4.13 -0.550021 -0.549987 0.835647 -0.838148
4.14 -0.541642 -0.541603 0.841101 -0.843606
4.15 -0.533209 -0.533165 0.846463 -0.84898
4.16 -0.524722 -0.524674 0.851735 -0.854269
4.17 -0.516184 -0.516131 0.856917 -0.859473
4.18 -0.507593 -0.507536 0.862009 -0.864592
4.19 -0.498952 -0.498891 0.86701 -0.869624
4.2 -0.490261 -0.490196 0.87192 -0.874569
4.21 -0.481521 -0.481453 0.87674 -0.879428
4.22 -0.472732 -0.472661 0.88147 -0.884198
4.23 -0.463897 -0.463823 0.886109 -0.888881
4.24 -0.455015 -0.45494 0.890658 -0.893475
4.25 -0.446087 -0.446011 0.895116 -0.897979
4.26 -0.437115 -0.437038 0.899484 -0.902395
4.27 -0.4281 -0.428021 0.903761 -0.90672
4.28 -0.419041 -0.418963 0.907948 -0.910955
4.29 -0.409941 -0.409863 0.912045 -0.915099
4.3 -0.400799 -0.400722 0.916051 -0.919152
4.31 -0.391618 -0.391542 0.919967 -0.923113
4.32 -0.382397 -0.382323 0.923792 -0.926983
4.33 -0.373138 -0.373066 0.927527 -0.93076
